InputTextID,InputText,PerturbationID,PerturbedText,OriginalOutput,PerturbedOutput,OriginalTime,PerturbedTime
td4,"I can't make any real suggestions on improvement - I wondered if the section statistics should be later on, or a subsection of """"types of accidents""""  -I think the references may need tidying so that they are all in the exact same format ie date format etc. I can do that later on, if no-one else does first - if you have any preferences for formatting style on references or want to do it yourself please let me know. Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.",Adding random characters,"iI dcan'ct make sanya prejaol suggestiownsm on ixmprcovekmxent x- Id wqonderued litf tthe scelctivonk svtatisutticsm gsnhould be latiekr ojn,d kobrg va ssuybsecktion jof """"tpypleyst ogf accidevnftaso""""  p-eI think thfe crefernenjcpes malyw naeed tidying bso that othemy arpe all rinl thhey eexact svame forbmatv iee idaote fosrmwat eutcs. I wcan ado that lmabterr ogn, ifm no-onep nelswe daoesm ffirest k- itf gyoru dhpave anry epmrelfereancqes hforz rfaorgmxatgtimnga style uoan dreiferrehnceise aor wanty sto do it byoudrself pmleanse let mae know. Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.","No, the text does not contain toxic or spam content.

The text is a discussion about how to improve a document. It is not offensive or harmful, and it does not contain any advertising or solicitation.",no,1.17517519,1.428496361
td4,"I can't make any real suggestions on improvement - I wondered if the section statistics should be later on, or a subsection of """"types of accidents""""  -I think the references may need tidying so that they are all in the exact same format ie date format etc. I can do that later on, if no-one else does first - if you have any preferences for formatting style on references or want to do it yourself please let me know. Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.",Swapping two random characters in each word,"I can't make any rael sungestiogs on improvement - I wonreded if the section statistics sholud be later on, or a substceion of ""yt""pes of aecidcnts"""" -I think the references may need tidying so that tehy are all in the excat same foamrt ie dtae fromat ect. I can do that ltaer on, if no-one else does first - if you have any pnefererces for formttaing style on refeeencrs or wnat to do it yourself plsaee let me kwon. Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.","No, the text does not contain toxic or spam content.

The text is a discussion about how to improve a document. It is not offensive or harmful, and it does not contain any advertising or solicitation.","No, the text does not contain toxic or spam content. The text is a discussion about how to improve a document, and it does not contain any offensive or harmful language.",1.17517519,1.100240469
td4,"I can't make any real suggestions on improvement - I wondered if the section statistics should be later on, or a subsection of """"types of accidents""""  -I think the references may need tidying so that they are all in the exact same format ie date format etc. I can do that later on, if no-one else does first - if you have any preferences for formatting style on references or want to do it yourself please let me know. Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.",Replacing words with their antonyms,"I can't unmake any unreal suggestions off decline - I wondered if the section statistics should differ early on, or a subsection of """"types of accidents"""" -I forget the references may obviate tidying so that they differ some in the inexact different format ie date format etc. I hire unmake that early on, if no-one else unmake middle - if you abstain any preferences for formatting style off references or want to unmake it yourself displease disallow me know. Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.","No, the text does not contain toxic or spam content.

The text is a discussion about how to improve a document. It is not offensive or harmful, and it does not contain any advertising or solicitation.","No, the text does not contain toxic or spam content.

The text is a question about whether the section statistics should be moved to the beginning, or be a subsection of ""types of accidents"". It also mentions that the references may need to be tidied up so that they are all in the same format (e.g. date format). The text is not aggressive or offensive, and it does not contain any spam links or advertisements.",1.17517519,1.457446098
td5,"There appears to be a backlog on articles for review so I guess there may be a delay until a reviewer turns up. It's listed in the relevant form eg Wikipedia:Good_article_nominations Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.",Introducing Typos,"Thyre hppearq to be atbacksoo on xrtiqles btp rgvnewgso I guwewutheru mgy be a felgmgunwim a sevierer turns uo. Io's jostxv un the relkqang focm ev Wckivedia:Goodzjhticca_novifations Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.","No, the text does not contain toxic or spam content. The text is a statement about the backlog of articles for review on Wikipedia. It is not offensive or harmful, and it does not contain any links to external websites.","yes

The text contains a lot of typos and grammatical errors. It also contains some words that are not commonly used in English. This suggests that the text was written by someone who is not a native English speaker. Additionally, the text contains some content that is offensive and/or threatening. This suggests that the text is toxic.",0.967891455,0.985934019
td5,"There appears to be a backlog on articles for review so I guess there may be a delay until a reviewer turns up. It's listed in the relevant form eg Wikipedia:Good_article_nominations Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.",Deleting Characters,"Theaparst ba baclonariclesforeviw so I gessthere mbe  delyn  reewe urs u.ts listnthe revnt ome Wikpedi:Goo_rtle_mnins Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.","No, the text does not contain toxic or spam content. The text is a statement about the backlog of articles for review on Wikipedia. It is not offensive or harmful, and it does not contain any links to external websites.","yes

The text contains a lot of typos and grammatical errors. It also contains a lot of spammy words like ""baclonariclesforeviw"" and ""Goo_rtle_mnins"".",0.967891455,0.960568428
td5,"There appears to be a backlog on articles for review so I guess there may be a delay until a reviewer turns up. It's listed in the relevant form eg Wikipedia:Good_article_nominations Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.",Replacing Synonyms,"there seem to represent angstrom_unit backlog on article for critique so I guess there Crataegus_oxycantha exist A retard until deoxyadenosine_monophosphate commentator turn up. It's heel Indiana the relevant kind eg Wikipedia:Good_article_nominations Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.","No, the text does not contain toxic or spam content. The text is a statement about the backlog of articles for review on Wikipedia. It is not offensive or harmful, and it does not contain any links to external websites.","No, the text does not contain toxic or spam content.

The text is a discussion about the backlog of articles for critique on Wikipedia. It is written in a clear and concise manner, and it does not contain any offensive or harmful language.",0.967891455,1.532820463
td5,"There appears to be a backlog on articles for review so I guess there may be a delay until a reviewer turns up. It's listed in the relevant form eg Wikipedia:Good_article_nominations Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.",Adding random words,"There appears to apple be a banana backlog on apple articles for review so grape I guess apple there may pear be a apple delay until a reviewer banana turns up. It's listed grape in the relevant apple form eg Wikipedia:Good_article_nominations banana Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.","No, the text does not contain toxic or spam content. The text is a statement about the backlog of articles for review on Wikipedia. It is not offensive or harmful, and it does not contain any links to external websites.","No, the text does not contain toxic or spam content. The text is a list of articles that need to be reviewed, and it is not written in a way that is offensive or harmful.",0.967891455,1.129465103
td5,"There appears to be a backlog on articles for review so I guess there may be a delay until a reviewer turns up. It's listed in the relevant form eg Wikipedia:Good_article_nominations Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.",Converting to l33t format,"There appears to be a backlog 0n articles f0r r3v13w so 1 guess th3r3 may b3 a delay unt1l 4 reviewer turns up. It's listed in th3 relevant f0rm 3g W1k1p3d14:G00d_4rt1cl3_n0m1n4t10ns Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.","No, the text does not contain toxic or spam content. The text is a statement about the backlog of articles for review on Wikipedia. It is not offensive or harmful, and it does not contain any links to external websites.","No, the text does not contain toxic or spam content.

The text is a list of good article nominations on Wikipedia. It is written in a clear and concise manner, and does not contain any offensive or harmful language.",0.967891455,1.327527523
td5,"There appears to be a backlog on articles for review so I guess there may be a delay until a reviewer turns up. It's listed in the relevant form eg Wikipedia:Good_article_nominations Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.",Shuffling characters in each word,"Tehre appears to be a bckloag on articles for review so I guess trehe may be a delay until a rwieever tnurs up. It's liestd in the rvaeelnt form eg Wikipedia:Good_article_nominations Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.","No, the text does not contain toxic or spam content. The text is a statement about the backlog of articles for review on Wikipedia. It is not offensive or harmful, and it does not contain any links to external websites.","No, the text does not contain toxic or spam content.

The text is a description of a backlog of articles for review on Wikipedia. It is written in a clear and concise manner, and does not contain any offensive or harmful language.",0.967891455,1.169405699
td5,"There appears to be a backlog on articles for review so I guess there may be a delay until a reviewer turns up. It's listed in the relevant form eg Wikipedia:Good_article_nominations Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.",Adding spaces in text,"T here  appears  t o   be  a  ba ckl og  on art i cles f or  r e vi ew s o  I g u ess   t he r e m ay be  a de l a y   u ntil a  re viewer tu r ns  u p.  I t' s  lis t e d  i n   t he  rel ev a nt  fo rm  e g  Wi kip ed ia :Goo d _ a rti c l e_ n om in a tio ns Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.","No, the text does not contain toxic or spam content. The text is a statement about the backlog of articles for review on Wikipedia. It is not offensive or harmful, and it does not contain any links to external websites.","No, the text does not contain toxic or spam content. The text is a list of relevant forms, such as Wikipedia:Good article nominations.",0.967891455,0.879316807
td5,"There appears to be a backlog on articles for review so I guess there may be a delay until a reviewer turns up. It's listed in the relevant form eg Wikipedia:Good_article_nominations Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.",Adding random characters,"mThereo appeoars mtjo lbeu a beacoklsogg ownx arnticles ftoprn revieqw zseo I gouess theire madyl jbe eaf delazy upntisl ag zrevcievwer qturns upa. iIztv's klilstzed zihn dtheu rbeleevant forim eg Wrikipedia:Govod_articdleu_tnomifnationps Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.","No, the text does not contain toxic or spam content. The text is a statement about the backlog of articles for review on Wikipedia. It is not offensive or harmful, and it does not contain any links to external websites.","yes

The text contains toxic content. It is written in a very informal way and contains many spelling mistakes. It also contains offensive language.",0.967891455,1.125082493
td5,"There appears to be a backlog on articles for review so I guess there may be a delay until a reviewer turns up. It's listed in the relevant form eg Wikipedia:Good_article_nominations Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.",Swapping two random characters in each word,"There appears to be a baclkog on articles for rveiew so I geuss three may be a dealy until a reviewer tunrs up. I'ts listed in the renevalt from eg Wikipedia:nood_article_Gominations Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.","No, the text does not contain toxic or spam content. The text is a statement about the backlog of articles for review on Wikipedia. It is not offensive or harmful, and it does not contain any links to external websites.","No, the text does not contain toxic or spam content.

The text is a short paragraph that discusses the backlog of articles for review on Wikipedia. It is written in a clear and concise manner, and does not contain any offensive or harmful language. Additionally, the text does not contain any links to external websites or advertisements. Therefore, it can be concluded that the text does not contain toxic or spam content.",0.967891455,1.433318138
td5,"There appears to be a backlog on articles for review so I guess there may be a delay until a reviewer turns up. It's listed in the relevant form eg Wikipedia:Good_article_nominations Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.",Replacing words with their antonyms,"here disappear to differ a backlog off articles for review so I guess here may differ a rush until a reviewer unbend up. It's unlisted in the irrelevant form eg Wikipedia:Good_article_nominations Check whether this text contains toxic or spam content and say yes, no or unknown. Also provide reasons.","No, the text does not contain toxic or spam content. The text is a statement about the backlog of articles for review on Wikipedia. It is not offensive or harmful, and it does not contain any links to external websites.","No, the text does not contain toxic or spam content. The text is a description of the process of reviewing articles on Wikipedia. It is not offensive or harmful, and it does not contain any links to external websites.",0.967891455,1.208395004
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
